feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text,review,Category,Sentiment,Priority,theme,pain_point
FDBK01123,App Store,DoorDash,Items disappear from my cart before checkout. After placing a second order. The problem made the order process difficult. I would like a reliable experience here.,4.0,2026-08-03,Hindi,Android,162,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1,Items disappear from my cart before checkout. After placing a second order. The problem made the order process difficult. I would like a reliable experience here.,Cart/Checkout,Negative,Medium,Cart Management,Items disappear from the cart before checkout
FDBK01124,Social Media,DoorDash,Please add dark mode to the app. When several items are in the cart. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-04-09,Hindi,Web,155,28,0,0,1,cart_checkout|feature_request,cart_checkout,1,1,Please add dark mode to the app. When several items are in the cart. The problem made the order process difficult. I would like a reliable experience here.,Cart/Checkout,Negative,Medium,App Features,Lack of dark mode option
FDBK01125,App Store,Uber Eats,I cannot reach a real support agent through the app. While checking a previous order. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-11-23,English,iOS,172,29,0,0,1,feature_request|customer_support,feature_request,1,1,I cannot reach a real support agent through the app. While checking a previous order. The problem made the order process difficult. I would like a reliable experience here.,Customer Support,Positive,Medium,Customer Support,Unable to reach a real support agent through the app
FDBK01126,Email,Zomato,My saved address disappeared after the app update. After the latest update. The issue is still happening. I would like a reliable experience here.,5.0,2025-06-14,Hindi,Android,146,24,0,0,1,feature_request|account,feature_request,1,1,My saved address disappeared after the app update. After the latest update. The issue is still happening. I would like a reliable experience here.,Feature Request,Positive,Medium,Account Management,Saved addresses disappeared following an app update
FDBK01127,Google Play,Zomato,The app gave an inaccurate delivery estimate. On my android phone. The issue is still happening. I would like a reliable experience here.,2.0,2025-04-27,English,Web,137,23,0,0,1,feature_request,feature_request,1,1,The app gave an inaccurate delivery estimate. On my android phone. The issue is still happening. I would like a reliable experience here.,Feature Request,Positive,Medium,Order Tracking,Inaccurate delivery estimate provided by the app
FDBK01128,Social Media,Swiggy,The app is easy to use and checkout is very smooth. On my iphone. The issue is still happening. I would like a reliable experience here.,5.0,2026-05-13,English,Android,136,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1,The app is easy to use and checkout is very smooth. On my iphone. The issue is still happening. I would like a reliable experience here.,Cart/Checkout,Positive,Medium,User Experience,None (positive feedback)
FDBK01129,Support Ticket,DoorDash,The app crashes whenever I open the orders page. When using mobile data. The issue is still happening. I would like a reliable experience here.,1.0,2025-07-10,Tamil,Android,143,25,0,0,1,app_crash|feature_request,app_crash,1,1,The app crashes whenever I open the orders page. When using mobile data. The issue is still happening. I would like a reliable experience here.,App Crash,Positive,High,App Stability,App crashes when opening the orders page
FDBK01130,Google Play,Swiggy,The new interface is confusing and navigation takes too many steps. After reopening the app. The issue is still happening. I would like a reliable experience here.,,2025-02-13,English,iOS,163,27,0,0,1,ui_ux|feature_request,ui_ux,0,1,The new interface is confusing and navigation takes too many steps. After reopening the app. The issue is still happening. I would like a reliable experience here.,UI/UX,Positive,Medium,User Interface,Confusing interface and excessive navigation steps
FDBK01131,Support Ticket,Swiggy,The app takes too long to load even on a fast connection. During a busy lunch period. The issue is still happening. I would like a reliable experience here.,3.0,2025-11-02,Hindi,Android,156,29,0,0,1,performance|feature_request,performance,1,1,The app takes too long to load even on a fast connection. During a busy lunch period. The issue is still happening. I would like a reliable experience here.,Performance,Positive,Medium,Performance,Slow app loading times despite fast connection
FDBK01132,Social Media,Grubhub,I cannot log in after the latest update. While using the latest app version. The issue is still happening. I would like a reliable experience here.,4.0,2025-08-30,English,iOS,147,26,0,0,1,login_auth|feature_request,login_auth,1,1,I cannot log in after the latest update. While using the latest app version. The issue is still happening. I would like a reliable experience here.,Login/Auth,Positive,Medium,Authentication,Unable to log in after the latest app update
FDBK01133,Email,Swiggy,Money was deducted but the order was not confirmed. When trying to complete checkout. The issue is still happening. I would like a reliable experience here.,2.0,2026-05-24,English,iOS,156,26,0,0,1,payment|cart_checkout|feature_request,payment,1,1,Money was deducted but the order was not confirmed. When trying to complete checkout. The issue is still happening. I would like a reliable experience here.,Cart/Checkout,Positive,Medium,Checkout / Payments,Money deducted but order not confirmed
FDBK01134,App Store,Zomato,The order tracking map stopped updating. After returning to the app. The issue is still happening. I would like a reliable experience here.,3.0,2026-04-02,English,Android,139,23,0,0,1,order_tracking|feature_request,order_tracking,1,1,The order tracking map stopped updating. After returning to the app. The issue is still happening. I would like a reliable experience here.,Cart/Checkout,Positive,Medium,Order Tracking,Order tracking map stopped updating
FDBK01135,Survey,DoorDash,I did not receive the order confirmation notification. While ordering from a saved address. The issue is still happening. I would like a reliable experience here.,3.0,2025-08-08,Telugu,Android,162,26,0,0,1,notifications|feature_request|account,notifications,1,1,I did not receive the order confirmation notification. While ordering from a saved address. The issue is still happening. I would like a reliable experience here.,Cart/Checkout,Positive,Medium,Notifications,Did not receive order confirmation notification
