feedback_id,source,app_name,feedback_text,rating,created_date,language,platform
FDBK01117,Support Ticket,Grubhub,The app takes too long to load even on a fast connection. While using the latest app version. The problem made the order process difficult. I would like a reliable experience here.,1.0,22-10-2025,Hindi,Android
FDBK01118,Support Ticket,DoorDash,I cannot log in after the latest update. When trying to complete checkout. The problem made the order process difficult. I would like a reliable experience here.,4.0,2025-04-05,English,Web
FDBK01119,Google Play,DoorDash,Money was deducted but the order was not confirmed. After returning to the app. The problem made the order process difficult. I would like a reliable experience here.,2.0,14/03/2026,Telugu,iOS
FDBK01120,Survey,Uber Eats,The order tracking map stopped updating. While ordering from a saved address. The problem made the order process difficult. I would like a reliable experience here.,2.0,20-03-2026,English,Web
FDBK01121,Social Media,Grubhub,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. The problem made the order process difficult. I would like a reliable experience here.,1.0,15/07/2026,English,Web
FDBK01122,Social Media,Grubhub,Search results are not relevant to what I type. During the evening. The problem made the order process difficult. I would like a reliable experience here.,2.0,"Aug 07, 2025",Telugu,Web
FDBK01123,App Store,DoorDash,Items disappear from my cart before checkout. After placing a second order. The problem made the order process difficult. I would like a reliable experience here.,4.0,2026-08-03,Hindi,Android
FDBK01124,Social Media,DoorDash,Please add dark mode to the app. When several items are in the cart. The problem made the order process difficult. I would like a reliable experience here.,5.0,04/09/2025,Hindi,Web
FDBK01125,App Store,Uber Eats,I cannot reach a real support agent through the app. While checking a previous order. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-11-23,English,iOS
FDBK01126,Email,Zomato,My saved address disappeared after the app update. After the latest update. The issue is still happening. I would like a reliable experience here.,5.0,14-06-2025,Hindi,Android
FDBK01127,Google Play,Zomato,The app gave an inaccurate delivery estimate. On my android phone. The issue is still happening. I would like a reliable experience here.,2.0,27/04/2025,English,Web
FDBK01128,Social Media,Swiggy,The app is easy to use and checkout is very smooth. On my iphone. The issue is still happening. I would like a reliable experience here.,5.0,"May 13, 2026",English,Android
FDBK01129,Support Ticket,DoorDash,The app crashes whenever I open the orders page. When using mobile data. The issue is still happening. I would like a reliable experience here.,1.0,07/10/2025,Tamil,Android
FDBK01130,Google Play,Swiggy,The new interface is confusing and navigation takes too many steps. After reopening the app. The issue is still happening. I would like a reliable experience here.,,"Feb 13, 2025",English,iOS
FDBK01131,Support Ticket,Swiggy,The app takes too long to load even on a fast connection. During a busy lunch period. The issue is still happening. I would like a reliable experience here.,3.0,2025-11-02,Hindi,Android
FDBK01132,Social Media,Grubhub,I cannot log in after the latest update. While using the latest app version. The issue is still happening. I would like a reliable experience here.,4.0,2025-08-30,English,iOS
FDBK01133,Email,Swiggy,Money was deducted but the order was not confirmed. When trying to complete checkout. The issue is still happening. I would like a reliable experience here.,2.0,2026-05-24,English,iOS
FDBK01134,App Store,Zomato,The order tracking map stopped updating. After returning to the app. The issue is still happening. I would like a reliable experience here.,3.0,04/02/2026,English,Android
FDBK01135,Survey,DoorDash,I did not receive the order confirmation notification. While ordering from a saved address. The issue is still happening. I would like a reliable experience here.,3.0,08-08-2025,Telugu,Android
FDBK01136,Google Play,DoorDash,Search results are not relevant to what I type. When switching between wi-fi and mobile data. The issue is still happening. I would like a reliable experience here.,5.0,18-05-2026,Telugu,Web
FDBK01137,App Store,DoorDash,Items disappear from my cart before checkout. During the evening. The issue is still happening. I would like a reliable experience here.,2.0,02/05/2026,Hindi,iOS
FDBK01138,Email,Swiggy,Please add dark mode to the app. After placing a second order. The issue is still happening. I would like a reliable experience here.,5.0,2025-11-12,Tamil,Android
FDBK01139,Survey,DoorDash,I cannot reach a real support agent through the app. When several items are in the cart. The issue is still happening. I would like a reliable experience here.,4.0,03-09-2025,Tamil,iOS
FDBK01140,Survey,Uber Eats,My saved address disappeared after the app update. While checking a previous order. The issue is still happening. I would like a reliable experience here.,,05/05/2025,English,Web
FDBK01141,App Store,DoorDash,The app gave an inaccurate delivery estimate. After the latest update. This worked correctly before. I would like a reliable experience here.,1.0,19-09-2025,English,Android
FDBK01142,Survey,Swiggy,The app is easy to use and checkout is very smooth. On my android phone. This worked correctly before. I would like a reliable experience here.,5.0,26-03-2026,English,Android
FDBK01143,Survey,DoorDash,The app crashes whenever I open the orders page. On my iphone. This worked correctly before. I would like a reliable experience here.,5.0,"May 19, 2026",Tamil,Web
FDBK01144,Support Ticket,Grubhub,The new interface is confusing and navigation takes too many steps. When using mobile data. This worked correctly before. I would like a reliable experience here.,5.0,13/04/2025,English,iOS
FDBK01145,Social Media,Swiggy,The app takes too long to load even on a fast connection. After reopening the app. This worked correctly before. I would like a reliable experience here.,3.0,07-03-2026,English,Android
FDBK01146,Survey,Zomato,I cannot log in after the latest update. During a busy lunch period. This worked correctly before. I would like a reliable experience here.,1.0,31/03/2026,Tamil,iOS
FDBK01147,App Store,Zomato,Money was deducted but the order was not confirmed. While using the latest app version. This worked correctly before. I would like a reliable experience here.,1.0,2025-11-18,Telugu,Android
FDBK01148,Survey,Zomato,The order tracking map stopped updating. When trying to complete checkout. This worked correctly before. I would like a reliable experience here.,3.0,25-02-2026,English,Android
FDBK01149,Google Play,Uber Eats,I did not receive the order confirmation notification. After returning to the app. This worked correctly before. I would like a reliable experience here.,2.0,02-12-2025,English,Android
FDBK01150,Email,Zomato,Search results are not relevant to what I type. While ordering from a saved address. This worked correctly before. I would like a reliable experience here.,,"Feb 07, 2026",English,Android
FDBK01151,Survey,Zomato,Items disappear from my cart before checkout. When switching between wi-fi and mobile data. This worked correctly before. I would like a reliable experience here.,1.0,26/07/2026,English,Android
FDBK01152,Survey,Grubhub,Please add dark mode to the app. During the evening. This worked correctly before. I would like a reliable experience here.,4.0,"Feb 20, 2025",English,Android
FDBK01153,Email,Swiggy,I cannot reach a real support agent through the app. After placing a second order. This worked correctly before. I would like a reliable experience here.,2.0,02-04-2025,English,Web
FDBK01154,App Store,Zomato,My saved address disappeared after the app update. When several items are in the cart. This worked correctly before. I would like a reliable experience here.,1.0,"Apr 10, 2026",English,iOS
FDBK01155,App Store,Uber Eats,The app gave an inaccurate delivery estimate. While checking a previous order. This worked correctly before. I would like a reliable experience here.,3.0,"Oct 22, 2025",English,Android
