feedback_id,customer_id,restaurant_id,restaurant_name,feedback_text,rating,source,created_date,city,language,reviewer_name,state,review_title,visit_type,food_rating,delivery_rating,order_value,order_id,delivery_partner,delivery_time,survey_id,satisfaction_score,recommend_score,food_quality,service_quality,cleanliness,ticket_id,issue_category,priority,status,email_id,subject,request_id,feature_category,feature_title,staff_rating,ambience_rating,post_id,platform,username,engagement,review,Category,Sentiment,Priority
FB100538,CUS0098,RES003,BiryaniBox Hyderabad,"Order placed during peak Sunday lunch hour was delivered in under 30 minutes by the BiryaniBox Hyderabad team. Real-time GPS tracking on the mobile app was pinpoint accurate. The driver handled the parcel with care, ensuring the salan pouches and raita cups remained intact without leaking. Kudos to the logistics team for managing rush hour so efficiently. 🤢🤮",5.0,Uber Eats,2024-06-07,,,,,,,,,,ORD100188,,57 mins,,,,,,,,,,,,,,,,,,,,,,order placed during peak sunday lunch hour was delivered in under minutes by the biryanibox hyderabad team realtime gps tracking on the mobile app was pinpoint accurate the driver handled the parcel with care ensuring the salan pouches and raita cups remained intact without leaking kudos to the logistics team for managing rush hour so efficiently 🤢🤮,Delivery,Positive,High
FB100539,CUS0099,RES004,BiryaniBox Visakhapatnam,"Ordered dinner through the mobile app from the Visakhapatnam outlet. The Chicken 65 Biryani combo was absolutely delicious, brimming with authentic Hyderabadi flavor and freshly fried curry leaves. Basmati grains were long, separate, and fragrant. Packaging kept the meal piping hot until it reached our doorstep. It is rare to find such consistent quality across repeat orders. BiryaniBox has earned a loyal customer in me.",5.0,Uber Eats,2024-05-15,,,,,,,,,,ORD100189,,42 mins,,,,,,,,,,,,,,,,,,,,,,ordered dinner through the mobile app from the visakhapatnam outlet the chicken biryani combo was absolutely delicious brimming with authentic hyderabadi flavor and freshly fried curry leaves basmati grains were long separate and fragrant packaging kept the meal piping hot until it reached our doorstep it is rare to find such consistent quality across repeat orders biryanibox has earned a loyal customer in me,Food,Positive,High
FB100540,CUS0100,RES005,BiryaniBox Bengaluru,"The packaging quality from BiryaniBox Bengaluru is top-class! They use sturdy, eco-friendly tin containers with tamper-evident seals that lock in the heat and aroma effectively. The salan and raita were sealed in thick spill-proof pouches, preventing any messy leaks inside the outer paper bag. Unboxing felt premium and hygienic. Very impressed with the attention to packaging detail in Bengaluru. ⚡",3.0,Uber Eats,2024-06-09,,,,,,,,,,ORD100190,,54 mins,,,,,,,,,,,,,,,,,,,,,,the packaging quality from biryanibox bengaluru is topclass they use sturdy ecofriendly tin containers with tamperevident seals that lock in the heat and aroma effectively the salan and raita were sealed in thick spillproof pouches preventing any messy leaks inside the outer paper bag unboxing felt premium and hygienic very impressed with the attention to packaging detail in bengaluru ⚡,Food,Positive,Low
FB100541,CUS0101,RES006,BiryaniBox Chennai,"Impressed by the ultra-fast delivery service from BiryaniBox Chennai! The food arrived in just 22 minutes, well ahead of the estimated arrival time. The delivery partner was extremely polite, wore a clean uniform, and followed all drop-off instructions accurately. The packaging was piping hot and completely sealed with zero spillage. Seamless experience from app order placement to final delivery in Chennai.",4.0,Uber Eats,2024-05-09,,,,,,,,,,ORD100191,,54 mins,,,,,,,,,,,,,,,,,,,,,,impressed by the ultrafast delivery service from biryanibox chennai the food arrived in just minutes well ahead of the estimated arrival time the delivery partner was extremely polite wore a clean uniform and followed all dropoff instructions accurately the packaging was piping hot and completely sealed with zero spillage seamless experience from app order placement to final delivery in chennai,Delivery,Positive,Low
FB100542,CUS0102,RES007,BiryaniBox Pune,"Stood outside in the heat for over 45 minutes despite pre-booking a table online! When we finally got seated, the kitchen took another 35 minutes to bring out two basic chicken biryanis. Unacceptable operational delays that test customer patience. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Uber Eats,2024-04-14,,,,,,,,,,ORD100192,,61 mins,,,,,,,,,,,,,,,,,,,,,,stood outside in the heat for over minutes despite prebooking a table online when we finally got seated the kitchen took another minutes to bring out two basic chicken biryanis unacceptable operational delays that test customer patience furthermore the staff hygiene standards and overall brand consistency at biryanibox pune remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Negative,High
FB100543,CUS0103,RES008,BiryaniBox Mumbai,"FaIlEd cArD TrAnSaCtIoN ErRoR On tHe pOs mAcHiNe aT MuMbAi bRaNcH. tHe cAsHiEr cHaRgEd mY CaRd tWiCe aSsErTiNg tHe fIrSt aTtEmPt fAiLeD, bUt bOtH AmOuNtS WeRe dEdUcTeD FrOm mY AcCoUnT. pOoR BiLlInG HaNdLiNg aNd uNhElPfUl rEsOlUtIoN FrOm bRaNcH MaNaGeMeNt. FuRtHeRmOrE, tHe sTaFf hYgIeNe sTaNdArDs aNd oVeRaLl bRaNd cOnSiStEnCy aT BiRyAnIbOx mUmBaI ReMaIn cOmMeNdAbLe aCrOsS RePeAt vIsItS. wE LoOk fOrWaRd tO OrDeRiNg oUr nExT MeAl hErE SoOn.",1.0,Uber Eats,2024-03-06,,,,,,,,,,ORD100193,,57 mins,,,,,,,,,,,,,,,,,,,,,,failed card transaction error on the pos machine at mumbai branch the cashier charged my card twice asserting the first attempt failed but both amounts were deducted from my account poor billing handling and unhelpful resolution from branch management furthermore the staff hygiene standards and overall brand consistency at biryanibox mumbai remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Negative,High
FB100544,CUS0104,RES001,BiryaniBox Vijayawada,"The restaurant personnel at BiryaniBox Vijayawada were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon. ⭐⭐⭐⭐⭐",5.0,Uber Eats,2024-02-03,,,,,,,,,,ORD100194,,42 mins,,,,,,,,,,,,,,,,,,,,,,the restaurant personnel at biryanibox vijayawada were professional and well trained staff members wore masks and gloves maintaining strict hygiene standards orders were served hot and fresh with minimal waiting time their friendly attitude made our celebration memorable furthermore the staff hygiene standards and overall brand consistency at biryanibox vijayawada remain commendable across repeat visits we look forward to ordering our next meal here soon ⭐⭐⭐⭐⭐,Food,Positive,Low
FB100545,CUS0105,RES002,BiryaniBox Guntur,"Visited BiryaniBox Guntur with colleagues for lunch and ordered the Mutton Fry Piece Biryani along with Apollo Fish. The meat was tender, falling off the bone effortlesly, and the ghee flavor in the rice was rich without feeling excessively heavy. The spices were perfectly balanced, satisfying everyone at our table. The starters were served piping hot with fresh onion rings and lemon wedges. Excellent culinary quality and great value for money in the Guntur dining scene.",4.0,Uber Eats,2024-06-19,,,,,,,,,,ORD100195,,58 mins,,,,,,,,,,,,,,,,,,,,,,visited biryanibox guntur with colleagues for lunch and ordered the mutton fry piece biryani along with apollo fish the meat was tender falling off the bone effortlesly and the ghee flavor in the rice was rich without feeling excessively heavy the spices were perfectly balanced satisfying everyone at our table the starters were served piping hot with fresh onion rings and lemon wedges excellent culinary quality and great value for money in the guntur dining scene,Food,Positive,Low
FB100546,CUS0106,RES003,BiryaniBox Hyderabad,"The restaurant personnel at BiryaniBox Hyderabad were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Uber Eats,2024-06-29,,,,,,,,,,ORD100196,,55 mins,,,,,,,,,,,,,,,,,,,,,,the restaurant personnel at biryanibox hyderabad were professional and well trained staff members wore masks and gloves maintaining strict hygiene standards orders were served hot and fresh with minimal waiting time their friendly attitude made our celebration memorable furthermore the staff hygiene standards and overall brand consistency at biryanibox hyderabad remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,High
FB100547,CUS0107,RES004,BiryaniBox Visakhapatnam,"Top marks for packaging! The food arrived piping hot thanks to the insulated container design used by BiryaniBox Visakhapatnam. Even during a long transit across Visakhapatnam, there was zero leakage of gravy or oil. Cutlery, napkins, and mouth fresheners were neatly tucked into a separate pocket inside the delivery bag. Thoughtful packaging that enhances the overall meal experience.",5.0,Uber Eats,2024-01-13,,,,,,,,,,ORD100197,,39 mins,,,,,,,,,,,,,,,,,,,,,,top marks for packaging the food arrived piping hot thanks to the insulated container design used by biryanibox visakhapatnam even during a long transit across visakhapatnam there was zero leakage of gravy or oil cutlery napkins and mouth fresheners were neatly tucked into a separate pocket inside the delivery bag thoughtful packaging that enhances the overall meal experience,Food,Positive,High
