feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK01135,Survey,DoorDash,I did not receive the order confirmation notification. While ordering from a saved address. The issue is still happening. I would like a reliable experience here.,3.0,2025-08-08,Telugu,Android,162,26,0,0,1,notifications|feature_request|account,notifications,1,1
FDBK01136,Google Play,DoorDash,Search results are not relevant to what I type. When switching between wi-fi and mobile data. The issue is still happening. I would like a reliable experience here.,5.0,2026-05-18,Telugu,Web,164,28,0,0,1,search|feature_request,search,1,1
FDBK01137,App Store,DoorDash,Items disappear from my cart before checkout. During the evening. The issue is still happening. I would like a reliable experience here.,2.0,2026-02-05,Hindi,iOS,136,22,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01138,Email,Swiggy,Please add dark mode to the app. After placing a second order. The issue is still happening. I would like a reliable experience here.,5.0,2025-11-12,Tamil,Android,133,24,0,0,1,feature_request,feature_request,1,1
FDBK01139,Survey,DoorDash,I cannot reach a real support agent through the app. When several items are in the cart. The issue is still happening. I would like a reliable experience here.,4.0,2025-03-09,Tamil,iOS,159,29,0,0,1,cart_checkout|feature_request|customer_support,cart_checkout,1,1
FDBK01140,Survey,Uber Eats,My saved address disappeared after the app update. While checking a previous order. The issue is still happening. I would like a reliable experience here.,,2025-05-05,English,Web,154,25,0,0,1,feature_request|account,feature_request,0,1
FDBK01141,App Store,DoorDash,The app gave an inaccurate delivery estimate. After the latest update. This worked correctly before. I would like a reliable experience here.,1.0,2025-09-19,English,Android,141,22,0,0,1,feature_request,feature_request,1,1
FDBK01142,Survey,Swiggy,The app is easy to use and checkout is very smooth. On my android phone. This worked correctly before. I would like a reliable experience here.,5.0,2026-03-26,English,Android,143,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01143,Survey,DoorDash,The app crashes whenever I open the orders page. On my iphone. This worked correctly before. I would like a reliable experience here.,5.0,2026-05-19,Tamil,Web,133,23,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01144,Support Ticket,Grubhub,The new interface is confusing and navigation takes too many steps. When using mobile data. This worked correctly before. I would like a reliable experience here.,5.0,2025-04-13,English,iOS,162,26,0,0,1,ui_ux|feature_request,ui_ux,1,1
FDBK01145,Social Media,Swiggy,The app takes too long to load even on a fast connection. After reopening the app. This worked correctly before. I would like a reliable experience here.,3.0,2026-07-03,English,Android,153,27,0,0,1,performance|feature_request,performance,1,1
FDBK01146,Survey,Zomato,I cannot log in after the latest update. During a busy lunch period. This worked correctly before. I would like a reliable experience here.,1.0,2026-03-31,Tamil,iOS,139,24,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01147,App Store,Zomato,Money was deducted but the order was not confirmed. While using the latest app version. This worked correctly before. I would like a reliable experience here.,1.0,2025-11-18,Telugu,Android,158,26,0,0,1,payment|feature_request,payment,1,1
FDBK01148,Survey,Zomato,The order tracking map stopped updating. When trying to complete checkout. This worked correctly before. I would like a reliable experience here.,3.0,2026-02-25,English,Android,145,22,0,0,1,order_tracking|cart_checkout|feature_request,order_tracking,1,1
FDBK01149,Google Play,Uber Eats,I did not receive the order confirmation notification. After returning to the app. This worked correctly before. I would like a reliable experience here.,2.0,2025-02-12,English,Android,153,24,0,0,1,notifications|feature_request,notifications,1,1
FDBK01150,Email,Zomato,Search results are not relevant to what I type. While ordering from a saved address. This worked correctly before. I would like a reliable experience here.,,2026-02-07,English,Android,155,26,0,0,1,search|feature_request|account,search,0,1
FDBK01151,Survey,Zomato,Items disappear from my cart before checkout. When switching between wi-fi and mobile data. This worked correctly before. I would like a reliable experience here.,1.0,2026-07-26,English,Android,162,25,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01152,Survey,Grubhub,Please add dark mode to the app. During the evening. This worked correctly before. I would like a reliable experience here.,4.0,2025-02-20,English,Android,123,21,0,0,1,feature_request,feature_request,1,1
FDBK01153,Email,Swiggy,I cannot reach a real support agent through the app. After placing a second order. This worked correctly before. I would like a reliable experience here.,2.0,2025-02-04,English,Web,153,26,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01154,App Store,Zomato,My saved address disappeared after the app update. When several items are in the cart. This worked correctly before. I would like a reliable experience here.,1.0,2026-04-10,English,iOS,157,26,0,0,1,cart_checkout|feature_request|account,cart_checkout,1,1
FDBK01155,App Store,Uber Eats,The app gave an inaccurate delivery estimate. While checking a previous order. This worked correctly before. I would like a reliable experience here.,3.0,2025-10-22,English,Android,149,23,0,0,1,feature_request,feature_request,1,1
FDBK01156,App Store,Uber Eats,The app is easy to use and checkout is very smooth. After the latest update. I expected the app to handle this more smoothly. I would like a reliable experience here.,5.0,2025-10-17,English,Android,166,31,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01157,Email,Uber Eats,The app crashes whenever I open the orders page. On my android phone. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2025-10-25,English,iOS,159,29,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01158,Survey,Zomato,The new interface is confusing and navigation takes too many steps. On my iphone. I expected the app to handle this more smoothly. I would like a reliable experience here.,1.0,2026-04-15,English,Web,171,30,0,0,1,ui_ux|feature_request,ui_ux,1,1
FDBK01159,Survey,Grubhub,The app takes too long to load even on a fast connection. When using mobile data. I expected the app to handle this more smoothly. I would like a reliable experience here.,5.0,2025-08-06,English,Android,171,32,0,0,1,performance|feature_request,performance,1,1
FDBK01160,Support Ticket,Zomato,I cannot log in after the latest update. After reopening the app. I expected the app to handle this more smoothly. I would like a reliable experience here.,1.0,2025-04-08,Hindi,iOS,155,28,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01161,Email,Grubhub,Money was deducted but the order was not confirmed. During a busy lunch period. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2025-02-16,Hindi,iOS,169,30,0,0,1,payment|feature_request,payment,1,1
FDBK01162,Email,Swiggy,The order tracking map stopped updating. While using the latest app version. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2026-09-02,Telugu,Android,166,28,0,0,1,order_tracking|feature_request,order_tracking,1,1
FDBK01163,Survey,DoorDash,I did not receive the order confirmation notification. When trying to complete checkout. I expected the app to handle this more smoothly. I would like a reliable experience here.,4.0,2025-09-24,Hindi,Android,178,29,0,0,1,notifications|cart_checkout|feature_request,notifications,1,1
FDBK01164,Email,Uber Eats,Search results are not relevant to what I type. After returning to the app. I expected the app to handle this more smoothly. I would like a reliable experience here.,5.0,2025-02-04,English,iOS,165,30,0,0,1,search|feature_request,search,1,1
FDBK01165,App Store,Uber Eats,Items disappear from my cart before checkout. While ordering from a saved address. I expected the app to handle this more smoothly. I would like a reliable experience here.,1.0,2025-04-30,English,iOS,172,29,0,0,1,cart_checkout|feature_request|account,cart_checkout,1,1
FDBK01166,Email,DoorDash,Please add dark mode to the app. When switching between wi-fi and mobile data. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2026-03-17,Telugu,iOS,168,30,0,0,1,feature_request,feature_request,1,1
FDBK01167,Social Media,Uber Eats,I cannot reach a real support agent through the app. During the evening. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2026-03-23,English,Web,162,29,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01168,Google Play,Zomato,My saved address disappeared after the app update. After placing a second order. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2025-02-24,English,Android,170,29,0,0,1,feature_request|account,feature_request,1,1
FDBK01169,Social Media,Uber Eats,The app gave an inaccurate delivery estimate. When several items are in the cart. I expected the app to handle this more smoothly. I would like a reliable experience here.,2.0,2026-04-27,Hindi,Android,171,30,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01170,Support Ticket,Grubhub,The app is easy to use and checkout is very smooth. While checking a previous order. I expected the app to handle this more smoothly. I would like a reliable experience here.,5.0,2026-05-22,Hindi,Web,174,32,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01171,Social Media,Zomato,The app crashes whenever I open the orders page. After the latest update. The problem started recently. I would like a reliable experience here.,,2026-05-20,English,iOS,144,24,0,0,1,app_crash|feature_request,app_crash,0,1
FDBK01172,Support Ticket,Zomato,The new interface is confusing and navigation takes too many steps. On my android phone. The problem started recently. I would like a reliable experience here.,,2025-06-04,English,iOS,159,26,0,0,1,ui_ux|feature_request,ui_ux,0,1
FDBK01173,Google Play,Grubhub,The app takes too long to load even on a fast connection. On my iphone. The problem started recently. I would like a reliable experience here.,4.0,2026-07-31,Telugu,Android,142,26,0,0,1,performance|feature_request,performance,1,1
FDBK01174,Survey,Swiggy,I cannot log in after the latest update. When using mobile data. The problem started recently. I would like a reliable experience here.,2.0,2026-03-03,English,Android,135,23,0,0,1,login_auth|feature_request,login_auth,1,1
